8 4.57513
10 4.49521
10 4.55498
8 4.83185
11 3.98134
11 3.8402
8 4.5828
9 4.20148
8 4.84375
11 5.95784
8 4.81586
10 4.1806
8 4.80789
8 4.44993
8 2.91979
11 3.78578
9 4.54326
12 6.86663
9 6.24136
8 4.41142
8 3.88947
16 4.49135
10 3.96939
12 4.22865
9 4.58541
9 4.08666
8 3.66484
8 4.61153
14 5.06181
9 3.34112
12 3.7019
10 6.62386
9 4.1237
6 3.84435
16 3.43347
9 4.02711
7 5.94597
10 3.80451
11 4.14252
9 3.49108
7 4.31977
9 4.40362
6 4.71087
8 6.82821
11 4.74859
8 6.68876
10 3.94644
7 4.21686
7 4.46504
7 4.7059
8 5.23172
13 3.84717
11 4.6037
12 4.46261
9 3.88453
8 4.66921
8 5.18153
9 4.62923
11 3.88976
8 4.06898
10 3.95328
14 4.13258
9 4.31712
10 4.16408
11 3.32354
9 4.40488
9 4.54495
6 3.78164
13 4.98494
10 3.8257
8 4.18569
10 4.5978
9 3.66242
8 6.67904
7 3.90487
8 3.91744
8 4.83786
8 3.58079
8 3.99335
6 4.56499
7 2.53036
9 4.33941
7 6.87987
9 3.99361
10 3.85152
8 5.28647
8 4.00185
12 4.10657
9 3.44058
11 3.73236
7 4.27142
10 4.50485
10 6.63248
7 3.9308
10 3.9918
11 4.2141
8 6.77715
16 4.26954
9 4.0439
6 6.02514
8 3.53483
6 4.26381
9 3.50316
6 5.28113
8 4.30422
8 4.24311
14 3.33257
7 4.50816
8 4.76474
13 6.02397
8 4.9418
9 3.4607
8 4.57095
14 4.20213
8 4.54698
8 4.26067
8 3.97269
8 4.74374
8 4.0018
9 4.07489
12 4.48101
7 4.36012
7 4.58854
6 3.75335
8 4.61647
7 3.60386
9 4.41869
10 3.87235
8 3.66262
12 3.72891
12 6.02572
7 5.54988
9 4.47212
6 6.00264
9 4.60272
6 4.53861
6 6.04099
13 3.65841
10 4.15377
9 4.10917
8 4.7972
12 4.41742
7 4.76526
10 6.5295
6 4.45197
8 3.85813
6 5.21572
9 4.48577
12 6.21553
12 3.9347
16 3.84732
6 3.10144
8 5.11642
12 6.06562
9 3.96948
10 4.12782
8 4.41384
7 4.9271
9 4.90837
